time,ds_id,lon,lat
8800,4,119.018797,24.133292
8800,4,118.899276,24.00316
8800,4,118.521743,24.355889
8800,4,119.164384,24.014355
8800,4,119.662804,24.290382
8800,4,118.952463,24.018817
8800,4,118.95005,24.011605
8800,4,119.298567,24.767151
8800,4,119.318083,24.822069
8800,4,119.472091,24.676055
8800,4,119.237262,24.290714
8800,4,119.291569,24.000545
8800,4,119.600211,24.479018
8800,4,118.887721,23.981193
8800,4,119.693188,24.602293
8800,4,118.758284,23.794888
8808,4,119.624321,24.27954
8808,4,118.99068,24.810466
8808,4,118.730794,23.880793
8808,4,118.709029,24.4444
8808,4,119.026013,24.135972
8808,4,118.896586,24.002625
8808,4,118.519366,24.358075
8808,4,119.166056,24.014892
8808,4,118.872766,24.150737
8808,4,119.666691,24.295079
8808,4,118.949996,24.011639
8808,4,119.297301,24.769158
8808,4,119.31656,24.824047
8808,4,119.471084,24.676593
8808,4,119.237205,24.292182
8808,4,119.285221,23.997069
8808,4,119.600886,24.483018
8808,4,119.69244,24.602052
8808,4,118.756898,23.796027
8816,4,119.619991,24.271693
8816,4,118.98939,24.812473
